,date,positive,tested,death_total,death,severe,cases,recovery_total,certificate,recovery,Positive,Severe,Death,Cases,Recovery,l-tested,l-positive,l-severe,l-death,l-cases,l-recovery,Pm,Sm,Dm,Cm,Rm,Tm,t-7days,p-7days,c-7days,s-7days,d-7days,r-7days,P-7days,S-7days,D-7days,C-7days,R-7days,Pm-7days,Sm-7days,Dm-7days,Cm-7days,Rm-7Days,tl-7days,pl-7days,sl-7days,dl-7days,cl-7days,rl-7days
310,2020-12-01,2014.0,44289.0,2171.0,33.0,488.0,20602.0,125897.0,223.0,1809.0,4.547404547404548,24.23038728897716,1.638530287984111,46.51719388561494,8.780700902824968,4.646295874473406,3.3040594662175993,2.6884198220027105,1.5185139398778875,4.313909382835271,3.257438566859814,16.031202738199475,3.884422510546844,0.2626761123935366,163.98949295550426,14.39942688848205,352.53522247870734,35277.57142857143,2154.4285714285716,20002.714285714286,457.14285714285717,24.428571428571427,1786.142857142857,7.623606083661359,22.21279415988384,1.1496156639795387,71.18736951451567,8.945468967129921,17.148997623406604,3.6388032885684725,0.19444855073287773,159.2192492693965,14.217486724053629,4.509917146703063,3.3251148400137467,2.6592252150901023,1.3692831992598684,4.30067389172259,3.249346802926969
311,2020-12-02,2419.0,43236.0,2212.0,41.0,497.0,21046.0,127814.0,239.0,1917.0,5.594874641502452,20.545680033071516,1.694915254237288,48.67702840225738,9.108619215052743,4.635845508170194,3.3836358683618797,2.6963563887333324,1.6127838567197355,4.323169566062373,3.2826221128780624,19.254955026665606,3.956061450290536,0.32635516994348485,167.5236806495264,15.259094165406353,344.1534665286954,35589.57142857143,2225.0,20356.85714285714,469.57142857142856,27.285714285714285,1826.0,7.7529917888400135,22.105219693365296,1.2359022587407098,71.68008735658869,8.986399750361954,17.71073788107936,3.7377332529764273,0.2171910712864307,162.03818469200942,14.534744885775693,4.513133030694135,3.3392870020876555,2.6711641482349013,1.4107924224006996,4.308449295815433,3.2591051194203495
312,2020-12-03,2505.0,36823.0,2239.0,27.0,505.0,21570.0,129740.0,161.0,1926.0,6.8028134589794425,20.159680638722556,1.0778443113772456,58.577519485104425,8.929068150208623,4.566119167936892,3.3988077302032647,2.7032913781186614,1.4313637641589874,4.333850145102545,3.2846562827885157,19.93950489532755,4.019740507840484,0.2149168192310754,171.694658919048,15.330733105150044,293.1067420202181,34759.42857142857,2226.5714285714284,20708.714285714286,479.57142857142856,27.0,1851.7142857142858,7.889137819205213,22.493479718166192,1.2237670606982562,73.64596960257593,8.95655059370311,17.723246267383814,3.817332074913863,0.21491681923107536,164.83892609817946,14.73942757075767,4.504042043133296,3.3395600422391896,2.6804215941154763,1.4063589604378468,4.315971816029321,3.2651925541944875
313,2020-12-04,2435.0,38145.0,2282.0,43.0,520.0,21741.0,131995.0,129.0,2255.0,6.38353650543977,21.35523613963039,1.7659137577002053,56.99567440031459,10.37210799871211,4.58143761923139,3.386498965550653,2.716003343634799,1.6334684555795866,4.337279516037941,3.3531465462139796,19.382313141765504,4.139138740746637,0.3422749343309719,173.05579877417816,17.949534346891667,303.6297062803471,34015.71428571428,2215.8571428571427,21027.285714285714,491.0,29.857142857142858,1871.0,7.973936294927703,23.039959098386586,1.3451355030333454,75.35863228930927,8.886042376088664,17.637961815307992,3.9083021571280745,0.23765933978462833,167.37471713990064,14.892939584494147,4.496104685877233,3.337677934249135,2.6907859751367065,1.445179048946703,4.322686099903239,3.269022652092377
314,2020-12-05,2496.0,22313.0,2314.0,32.0,519.0,22251.0,133820.0,163.0,1825.0,11.186303948370904,20.793269230769234,1.282051282051282,99.72213507820553,8.201878567255404,4.3485579654364575,3.397244581010386,2.7151673578484576,1.505149978319906,4.347349533731457,3.2612628687924934,19.86786595558386,4.131178858552894,0.25471623019979306,177.11533869298734,14.526785003581947,177.60885138899945,34016.57142857143,2191.4285714285716,21289.85714285714,499.14285714285717,29.857142857142858,1898.5714285714287,7.863995675239518,23.535735467686578,1.356878540648149,76.53188134751349,8.915609998915746,17.443513264575113,3.9731183407057005,0.23765933978462833,169.46475477877215,15.112404907835936,4.496121371328391,3.3335667292949216,2.698003886892754,1.445179048946703,4.328035056783635,3.27595732557447
315,2020-12-06,2010.0,17612.0,2334.0,20.0,530.0,22537.0,135434.0,203.0,1614.0,11.412673177379059,26.368159203980102,0.9950248756218906,127.96388825800591,7.161556551448729,4.2458086767874885,3.3031960574204886,2.724275869600789,1.3010299956639813,4.35289610469331,3.2079035303860515,15.999363209424502,4.218737562684073,0.15919764387487065,179.391865000398,12.847249860702062,140.1894451962111,34821.857142857145,2186.285714285714,21521.428571428572,507.42857142857144,30.857142857142858,1908.857142857143,7.0535782734991574,24.006986251888737,1.408255505843121,69.86045351440428,8.885497144983704,17.40257672757872,4.039071650311004,0.24561922197837188,171.3080360696376,15.194277981828725,4.5200546791428025,3.3324653618726856,2.705194439887997,1.4719057122834378,4.332666124145877,3.278788633670343
316,2020-12-07,1502.0,37737.0,2381.0,47.0,536.0,22187.0,137516.0,268.0,2082.0,3.980178604552561,35.685752330226364,3.129161118508655,58.793756790417895,9.383873439401452,4.576767371842893,3.17666993266815,2.72916478969277,1.6720978579357175,4.34609858337099,3.3184807251745174,11.955743055002786,4.266496855846533,0.37411446310594604,176.60590623258776,16.572474727374036,300.3820743452997,34307.857142857145,2197.285714285714,21704.85714285714,513.5714285714286,34.714285714285715,1918.2857142857142,7.129683554804105,24.162594980768187,1.6547772696400969,71.03531375713156,8.848257832129146,17.4901354317099,4.087968069501143,0.27632162472566835,172.7681058891757,15.269328299655452,4.51440459769696,3.335730371633203,2.710382707090217,1.524915406893686,4.336364690261984,3.280787233299062
317,2020-12-08,2166.0,40060.0,2419.0,38.0,555.0,22412.0,139124.0,314.0,1608.0,5.4068896655017475,25.62326869806094,1.7543859649122806,55.94608087868198,7.174727824379796,4.602710944957558,3.3356584522893016,2.7442929831226763,1.5797835966168101,4.350480613795531,3.2062860444124324,17.241104831648492,4.41773461752766,0.30247552336225425,178.39687972618006,12.799490567539602,318.8728806813659,33703.71428571428,2219.0,21963.428571428572,523.1428571428571,35.42857142857143,1889.5714285714287,7.252467143103705,24.361578039208727,1.6713280806298354,72.382297613284,8.61883310663698,17.6629785879169,4.164155513355545,0.2820072548640566,174.82630399927226,15.040765968092243,4.5081781791946955,3.3402445125005893,2.718364587250212,1.5336682149992467,4.341589151827735,3.2734797300922933
318,2020-12-09,2801.0,54557.0,2464.0,45.0,543.0,22683.0,141494.0,359.0,2370.0,5.134079953076599,19.385933595144593,1.606569082470546,41.576699598584966,10.448353392408412,4.736850481163327,3.4473131088235682,2.734799829588847,1.6532125137753437,4.355700492781882,3.374748346010104,22.295630024675635,4.322216031202738,0.358194698718459,180.55400780068456,18.86492079917217,434.26729284406593,35321.0,2273.5714285714284,22197.285714285714,529.7142857142857,36.0,1954.2857142857142,7.186639330471441,24.19589997664774,1.6587071989488724,71.36796492704507,8.810223703402075,18.09736073048976,4.2164633106287175,0.2865557589747672,176.68777930658055,15.555884058630218,4.522607461050859,3.349341261137973,2.7238565073724286,1.539443737435762,4.3462364270733795,3.286640620539728
319,2020-12-10,2966.0,44612.0,2501.0,37.0,554.0,23646.0,143491.0,332.0,1997.0,6.648435398547475,18.67835468644639,1.2474713418745786,53.00367614094862,8.445403027996278,4.649451693528405,3.472171146692363,2.74350976472843,1.568201724066995,4.373757685249247,3.3003780648707024,23.60901058664332,4.409774735333917,0.2945156411685107,188.21937435325958,15.895884740905835,355.1062644272865,36433.71428571428,2339.4285714285716,22493.85714285714,536.7142857142857,37.42857142857143,1964.4285714285713,7.164585321838302,23.98428198346543,1.6829396318770626,70.57170159216568,8.741128685943169,18.621575829249156,4.272182485984922,0.29792701925154363,179.04845294003934,15.636620006595331,4.534512107563931,3.359821749207844,2.729601991173824,1.55899201742262,4.351937504237194,3.2888865894086114
320,2020-12-11,2795.0,53834.0,2533.0,32.0,578.0,23867.0,145987.0,335.0,2496.0,5.191886168592339,20.67978533094812,1.144901610017889,44.33443548686704,10.45795449784221,4.731056650173995,3.446381812222442,2.761927838420529,1.505149978319906,4.3777978331112255,3.397244581010386,22.247870731513174,4.600811907983762,0.25471623019979306,189.9785083180769,19.86786595558386,428.51229801798934,38675.0,2390.8571428571427,22797.571428571428,545.0,35.857142857142854,1998.857142857143,6.994349559431527,23.88778901079653,1.5942236107795889,68.76295317595888,8.753392471533184,19.03094119921311,4.338135795590225,0.2854186329470895,181.46598287488203,15.910667379265643,4.555886254841446,3.3683764415895285,2.7361626332860713,1.5406608063855227,4.357725835247663,3.295186308665241
321,2020-12-12,3010.0,28203.0,2561.0,28.0,583.0,24981.0,147740.0,420.0,1753.0,10.672623479771655,19.3687707641196,0.9302325581395349,88.57568343793214,7.017333173211641,4.450295307402635,3.4785664955938436,2.765668554759014,1.4471580313422192,4.39760981937796,3.243781916093795,23.959245403168033,4.640611318952479,0.2228767014248189,198.8458170819072,13.953673485632413,224.49255751014886,39516.42857142857,2464.285714285714,23187.571428571428,554.1428571428571,35.285714285714285,1988.5714285714287,6.92096663534592,23.684289229846588,1.5439637930779107,67.1706029416341,8.584171700955503,19.615423977439423,4.410911861361595,0.2808701288363789,184.570336930442,15.828794305272854,4.570420160836614,3.379993857958594,2.7433770899875793,1.5323762425315675,4.364905876054307,3.292689029708284
322,2020-12-13,2375.0,13144.0,2584.0,23.0,588.0,25536.0,149391.0,557.0,1651.0,18.069080949482654,24.757894736842108,0.968421052631579,194.2787583688375,6.465382205513784,4.118727550427005,3.3756636139608855,2.7693773260761385,1.3617278360175928,4.407152869670635,3.2177470732627937,18.90472021014089,4.680410729921197,0.18307729045610124,203.26355169943486,13.141765501870573,104.62469155456499,38878.142857142855,2516.4285714285716,23616.0,562.4285714285714,35.714285714285715,1993.857142857143,7.871882031360719,23.454251448826874,1.5401632469364375,76.64415581461006,8.484718222964796,20.03047497754176,4.4768651709668985,0.2842815069194119,187.98057788744728,15.870867968296926,4.552265714213688,3.3903463660357933,2.7498201551983437,1.5410473625820835,4.372656842479638,3.2940952501192475
323,2020-12-14,1681.0,53758.0,2642.0,58.0,592.0,25093.0,151949.0,646.0,2558.0,3.126976450016742,35.217132659131465,3.4503271861986913,46.6777037836229,10.194078029729408,4.730443102956465,3.225567713439471,2.77232170672292,1.7634279935629373,4.399552586605934,3.407900540142635,13.380561967682878,4.712250258696171,0.4616731672371249,199.73732388760646,20.361378651595956,427.9073469712648,41166.857142857145,2542.0,24031.14285714286,570.4285714285714,37.285714285714285,2061.8571428571427,7.749996009284174,23.3873057815276,1.5860441137492998,74.91329109935361,8.60046173586879,20.234020536496065,4.540544228516846,0.296789893223866,191.28506612387852,16.412139957471485,4.574219390087056,3.397331763288839,2.755985429059794,1.5540945248145432,4.380293128656059,3.306869509400407
324,2020-12-15,2400.0,45817.0,2687.0,45.0,618.0,25142.0,153971.0,748.0,2022.0,5.238230351179693,25.75,1.875,54.8748281205666,8.042319624532654,4.661026649102619,3.380211241711606,2.790988475088816,1.6532125137753437,4.40039982205382,3.3057811512549824,19.10371726498448,4.919207195733503,0.358194698718459,200.1273581150999,16.094881795749423,364.69792247074747,41989.28571428572,2575.4285714285716,24421.14285714286,579.4285714285714,38.285714285714285,2121.0,7.7259018215238795,23.405410253233182,1.6032746901904027,74.76025499105143,8.724403421604913,20.50010802697263,4.612183168260538,0.30474977541760956,194.3894201794385,16.882910132930032,4.582550204964922,3.4036964474920253,2.7626562136263852,1.5645843701229052,4.387424444121529,3.3210830960921998
325,2020-12-16,2990.0,54303.0,2738.0,51.0,605.0,25287.0,156695.0,1108.0,2724.0,5.506141465480729,20.234113712374583,1.705685618729097,46.56648803933484,10.772333610155416,4.7348238230963196,3.4756711883244296,2.781755374652469,1.7075701760979363,4.402897308556409,3.4352071032407476,23.800047759293165,4.815728727214838,0.4059539918809202,201.28154103319272,21.682719095757385,432.24548276685505,41953.0,2602.4285714285716,24793.14285714286,588.2857142857143,39.142857142857146,2171.5714285714284,7.779053466153042,23.526578841408895,1.6174341953701958,75.47308191115856,8.770686309854485,20.715024846203708,4.682684981976552,0.3115725315836754,197.3504963555111,17.28545274672792,4.58226068238392,3.407747601706434,2.769364148635474,1.5723497504547042,4.394166846375033,3.3297200614108635
326,2020-12-17,3206.0,62439.0,2782.0,44.0,609.0,25629.0,159176.0,1078.0,2481.0,5.13461138070757,18.995633187772924,1.372426699937617,41.046461346273965,9.68044012641929,4.795455938945799,3.505963518018126,2.784617292632875,1.6434526764861874,4.408731661082625,3.394626764272209,25.519382313141765,4.8475682559898114,0.35023481652471544,204.003820743453,19.748467722677706,497.0070842951524,44499.71428571428,2636.714285714286,25076.428571428572,596.1428571428571,40.142857142857146,2240.714285714286,7.562792892175913,23.5719043415984,1.6352849608077726,73.76490836906217,8.947120181057771,20.98793509284634,4.745226913498824,0.319532413777419,199.60541726839588,17.8358217441239,4.603118431729262,3.4125750833244006,2.7752366526218233,1.583099886514589,4.399163128636944,3.343184161325364
327,2020-12-18,2832.0,56421.0,2827.0,45.0,598.0,26064.0,161686.0,932.0,2510.0,5.019407667357899,21.11581920903955,1.5889830508474576,46.19556548093795,9.630141190914673,4.751440779278283,3.4520932490177314,2.776701183988411,1.6532125137753437,4.416041066964434,3.399673721481038,22.542386372681687,4.760009551858633,0.358194698718459,207.46636949773145,19.979304306296267,449.1045132532039,44869.28571428572,2642.0,25390.285714285714,599.0,42.0,2242.714285714286,7.538153106285278,23.634194895611465,1.698725166640568,74.03078408250087,8.828861137210982,21.030008755870416,4.767969434052376,0.3343150521372284,202.10368315120363,17.851741508511388,4.6060304501727325,3.4133910028665846,2.777347130560092,1.6042516772939375,4.404626447758831,3.3435311813926
328,2020-12-19,3040.0,27049.0,2872.0,45.0,593.0,26743.0,163702.0,1048.0,2016.0,11.23886280453991,19.50657894736842,1.4802631578947367,98.86871973085881,7.538421269117151,4.432151213896942,3.482873583608754,2.7730546933642626,1.6532125137753437,4.427210124330789,3.3044905277734875,24.19804186898034,4.720210140889915,0.358194698718459,212.8711295072833,16.047122502586962,215.3068534585688,44704.42857142857,2646.285714285714,25642.0,600.4285714285714,44.42857142857143,2280.285714285714,7.619044438395028,23.65388177893272,1.777300966605597,75.50121783863325,8.903302293768911,21.064122536700744,4.779340694329153,0.3536461946077484,204.10729921197165,18.15080565379061,4.603438436814776,3.414006301154429,2.7784022932179844,1.6336880319272409,4.4088550627520915,3.352203840203985
329,2020-12-20,2398.0,12282.0,2899.0,27.0,603.0,26816.0,165873.0,1289.0,2171.0,19.52450740921674,25.145954962468725,1.1259382819015846,218.33577593225857,8.095912887828161,4.089269093046149,3.37984917876283,2.780317312140151,1.4313637641589874,4.428393996950183,3.3366598234544202,19.08779750059699,4.79980896282735,0.2149168192310754,213.45220090742657,17.28090424261721,97.76327310355808,44581.28571428572,2649.5714285714284,25824.85714285714,602.5714285714286,45.0,2354.5714285714284,7.826962504071326,23.70931895402224,1.7998034279298836,78.93793463340769,9.13623524838525,21.09027643533733,4.796397584744318,0.35819469871845905,205.56282052739905,18.742111188182985,4.599230085760368,3.4146042389832787,2.7799651483699863,1.6436360216617256,4.411889509506314,3.369191375945646
330,2020-12-21,1791.0,55650.0,2943.0,44.0,620.0,27147.0,167693.0,1269.0,1820.0,3.2183288409703503,34.61753210496929,2.4567280848687885,48.78167115902965,6.7042398791763365,4.745465168670727,3.2530955858490316,2.792391689498254,1.6434526764861874,4.433721842932839,3.2600713879850747,14.256149008994667,4.93512696012099,0.35023481652471544,216.0869219135557,14.48698559261323,442.9674440818276,44851.57142857143,2665.285714285714,26118.285714285714,606.5714285714286,43.0,2249.1428571428573,7.840012845636127,23.623661731999075,1.6578606991684686,79.23850140132295,8.637686941163384,21.21536029838187,4.828237113519291,0.3422749343309719,207.89847738824895,17.902912179756882,4.60137609514812,3.418536792184644,2.7828322887664627,1.6264966906507614,4.416770831838728,3.3480729256374233
331,2020-12-22,2674.0,31110.0,2993.0,50.0,619.0,26863.0,170458.0,1307.0,2765.0,8.595306975249116,23.148840688107704,1.8698578908002992,86.34844101575057,10.292968022931168,4.492900011108704,3.4271614029259654,2.791690649020118,1.6989700043360187,4.429154512081447,3.441695135640717,21.284724986070206,4.927167077927247,0.39799410968717663,213.8263153705325,22.009074265700868,247.6319350473613,42750.57142857143,2704.4285714285716,26364.14285714286,606.7142857142857,43.714285714285715,2355.285714285714,8.319595220503187,23.252067544585888,1.65712611213994,83.73473181492065,8.959208140934598,21.52693282996555,4.829374239546969,0.3479605644693602,209.8554712818822,18.747796818321376,4.577358004006132,3.42524395807241,2.782932599328077,1.6330334750165723,4.420878644699818,3.3674892091210995
332,2020-12-23,3270.0,72258.0,3049.0,56.0,644.0,27077.0,173205.0,1302.0,2747.0,4.525450469152205,19.69418960244648,1.7125382262996942,37.472667386310164,10.14514163312036,4.858885936736787,3.514547752660286,2.808885867359812,1.7481880270062005,4.432600544960684,3.438858659420562,26.028814773541352,5.126164132770835,0.4457534028496378,215.52973015999365,21.865796386213486,575.1651675555202,45315.57142857143,2744.4285714285716,26619.85714285714,612.2857142857143,44.42857142857143,2358.5714285714284,8.17949650674197,23.17493552888187,1.6581050560785968,82.43561457877426,8.869609287072448,21.845328117715287,4.873722154626398,0.35364619460774843,211.89092687142517,18.77395071695796,4.595081163097627,3.430797752977532,2.7868083840005546,1.638836025146324,4.425121964186142,3.36801086000393
333,2020-12-24,3797.0,63512.0,3104.0,55.0,644.0,28154.0,176103.0,1029.0,2898.0,5.978397783096108,16.960758493547537,1.4485119831445878,44.328630809925684,10.293386374937842,4.80285578893633,3.579440597139797,2.808885867359812,1.7403626894942439,4.44954010627498,3.4620983811351556,30.223672689644193,5.126164132770835,0.43779352065589433,224.10252328265543,23.067738597468757,505.5480378890393,45468.857142857145,2828.8571428571427,26980.571428571428,617.2857142857143,46.0,2418.1428571428573,8.300037421368904,22.884239143992527,1.6689743822510212,82.90449593072451,8.957173036860814,22.51736960007278,4.913521565595114,0.36615458091220254,214.76217009131122,19.248132270499543,4.596138284524846,3.4412944785663417,2.7902753232472604,1.6526803127189036,4.430951742070765,3.377649662412922
334,2020-12-25,3934.0,60261.0,3154.0,50.0,654.0,29278.0,178482.0,1075.0,2379.0,6.528268697831101,16.624300965937977,1.2709710218607015,48.585320522394255,8.125555024250291,4.780036334288524,3.594834355583318,2.815577748324267,1.6989700043360187,4.466541406449535,3.3763944420372662,31.314176550187057,5.205762954708271,0.39799410968717663,233.04943086842314,18.936559738915864,479.67046087717904,46017.42857142857,2986.285714285714,27439.714285714286,625.2857142857143,46.714285714285715,2399.4285714285716,8.51558899715079,22.242593680692302,1.6235440923957702,83.24588950807542,8.742232155908757,23.770482482573545,4.977200623145063,0.3718402110505908,218.41689314426716,19.09916876087377,4.600223363812023,3.461686065218569,2.7958291181523824,1.6592170970847142,4.438166076282923,3.374324051063812
335,2020-12-26,3702.0,32677.0,3212.0,58.0,659.0,30369.0,180882.0,1190.0,2400.0,11.32906937601371,17.8011885467315,1.5667206915180982,92.936928114576,7.902795613948434,4.514242178115848,3.5684364144168854,2.8188854145940097,1.7634279935629373,4.482430491568179,3.380211241711606,29.467483881238557,5.245562365676988,0.4616731672371249,241.73366234179736,19.10371726498448,260.10507044495745,46821.42857142857,3080.8571428571427,27957.714285714286,634.7142857142857,48.57142857142857,2454.285714285714,8.528475650218477,21.998966480601318,1.635895168627679,82.3984907057493,8.794285633741799,24.523259912896147,5.052250940971788,0.3866228494104002,222.54011212062636,19.535825155501986,4.6119506444147245,3.4739093267625876,2.8023763640423462,1.6749621656257994,4.446054700173978,3.3851412959121143
336,2020-12-27,2942.0,11963.0,3251.0,39.0,661.0,31098.0,182947.0,1290.0,2065.0,24.592493521691882,22.46770904146839,1.3256288239293,259.9515171779654,6.640298411473407,4.077840102734994,3.4686426683915115,2.82020145948564,1.591064607026499,4.492732459223175,3.31492005599242,23.417973413993472,5.261482130064476,0.3104354055559978,247.5364164610364,16.437156730080396,95.22407068375388,46775.857142857145,3158.5714285714284,28569.428571428572,643.0,50.285714285714285,2439.1428571428573,9.252473666286352,21.616359920458414,1.6644223889173528,88.34359659799314,8.586340708548263,25.141856471952785,5.118204250577092,0.40026836174253194,227.40928577114204,19.415289796568153,4.610317931513131,3.4865941109952563,2.8080740993774165,1.6977765717497295,4.45524590907012,3.382035614846114
337,2020-12-28,2397.0,74383.0,3305.0,54.0,675.0,31694.0,185223.0,1308.0,2276.0,3.2225105198768533,28.16020025031289,2.252816020025031,42.609198338329996,7.181169937527608,4.87147369025274,3.379668034033654,2.829303772831025,1.7323937598229686,4.5009770535891995,3.3571722577230334,19.07983761840325,5.372920480776885,0.4298336384621508,252.28050624850752,18.11669187296028,592.0799172172252,49452.0,3245.1428571428573,29219.0,650.8571428571429,51.714285714285715,2504.285714285714,9.253071048987282,20.69388394122178,1.6352920939396731,87.46181476646461,8.654473574027016,25.830954844725444,5.180746182099362,0.4116396220193084,232.5797978189923,19.93381926518916,4.62831914888199,3.5046758893073453,2.813347254139241,1.710482440797841,4.464853796306743,3.395907167665823
338,2020-12-29,3609.0,24850.0,3348.0,43.0,668.0,32477.0,187739.0,1414.0,2516.0,14.523138832997986,18.509282349681353,1.1914657799944584,130.692152917505,7.747020968685531,4.395326393069351,3.5573868820595074,2.824776462475546,1.6334684555795866,4.511575905309916,3.400710636773231,28.72721483722041,5.31720130542068,0.3422749343309719,258.5130940062087,20.027063599458728,197.8030725145268,48557.71428571428,3378.714285714286,30021.0,657.8571428571429,50.714285714285715,2468.714285714286,10.099904171522835,20.031089892875162,1.5383789352531245,93.79663075242955,8.290766851991924,26.89416768060404,5.236465357455567,0.4036797398255648,238.96362333837462,19.650674884297427,4.614380060590654,3.5232795291835655,2.8180737989185873,1.7011250766897792,4.476628281053666,3.390052239256182
339,2020-12-30,3884.0,21069.0,3413.0,65.0,681.0,34037.0,189695.0,1473.0,1956.0,18.434667046371448,17.533470648815655,1.6735324407826984,161.5501447624472,5.746687428386756,4.32364392313595,3.589279221235967,2.833147111912785,1.8129133566428555,4.531951274653982,3.291368850451583,30.91618244049988,5.420679773939346,0.5173923425933297,270.9305102284486,15.56952957096235,167.70675793998248,41245.0,3466.4285714285716,31015.285714285714,663.1428571428571,52.0,2355.714285714286,12.086935111125584,19.722415756642185,1.532806680179268,111.52198466330626,7.662416251315696,27.592363061598117,5.27853902047964,0.4139138740746637,246.87802049101103,18.75120819640441,4.537916915790534,3.5339554532658064,2.8215396909975836,1.7103715523521585,4.4908212424384235,3.368982266546328
340,2020-12-31,4500.0,39575.0,3459.0,46.0,716.0,36052.0,191949.0,1619.0,2254.0,11.37081490840177,15.911111111111111,1.0222222222222224,91.09791535060012,6.252080328414513,4.5974209235343935,3.6532125137753435,2.8549130223078554,1.662757831681574,4.556929362394441,3.3529539117100877,35.8194698718459,5.699275650720369,0.3661545809122025,286.96967284884187,17.941574464697922,315.0123378174003,37825.42857142857,3566.8571428571427,32143.571428571428,673.4285714285714,50.714285714285715,2263.714285714286,12.857280414740677,19.572466130579837,1.4719081429046441,118.20331102625974,7.085086816098077,28.391762659055505,5.360412094472431,0.4036797398255649,255.8590418576091,18.018899034580006,4.508569077875971,3.544494298499455,2.828114998847304,1.6992851440932057,4.506162564741204,3.3533901994856037
341,2021-01-01,3248.0,25072.0,3513.0,54.0,711.0,37187.0,194650.0,1360.0,2701.0,12.954690491384813,21.89039408866995,1.66256157635468,148.32083599234204,7.263290935004169,4.399188979124515,3.5116160205691376,2.851869600729766,1.7323937598229686,4.570391143779831,3.431524584187451,25.853697365278993,5.659476239751652,0.4298336384621508,296.00413913874075,21.499641805301284,199.57016636153784,32798.42857142857,3468.8571428571427,33273.42857142857,681.5714285714286,51.285714285714285,2309.714285714286,13.775340670962636,20.32476514811298,1.5278496506894983,132.45124180768087,6.96190623192006,27.611694204068638,5.4252282780500565,0.40822824393627544,264.8525716105116,18.385053615492208,4.454162312852541,3.532605964926001,2.833299549190947,1.704059966305627,4.520998241502674,3.3612659340784874
342,2021-01-02,3057.0,8746.0,3547.0,34.0,714.0,38031.0,196693.0,1343.0,2043.0,34.953121426938026,23.356231599607458,1.1122015047432123,434.83878344386005,5.371933422734085,3.941809473008838,3.485295438726089,2.8536982117761744,1.5314789170422551,4.580137745047978,3.3102683666324477,24.33335986627398,5.683355886332882,0.2706359945872801,302.7222797102603,16.262039321818037,69.61712966648093,29379.714285714286,3376.714285714286,34368.0,689.4285714285714,47.857142857142854,2258.714285714286,17.15020524966611,21.11834272709526,1.4629183382930862,181.29436399757859,6.6003544903180105,26.87824791621656,5.487770209572327,0.3809372192720119,273.5652312345777,17.979099623611287,4.372386212122969,3.520728682684458,2.8382728059312563,1.6709243839455297,4.534956420571217,3.351274094781465
343,2021-01-03,3139.0,20291.0,3598.0,51.0,731.0,38729.0,198874.0,1293.0,2181.0,15.469912769208024,23.28767123287671,1.6247212488053522,190.86787245576858,5.6314389733791215,4.307303450866765,3.4967913157000425,2.8639173769578603,1.7075701760979363,4.588036283454229,3.3386556655787003,24.98607020616095,5.818673883626523,0.4059539918809202,308.27827748149326,17.360503064554646,161.51396959325004,30569.428571428572,3404.8571428571427,35458.142857142855,699.4285714285714,49.57142857142857,2275.285714285714,15.846979427882703,21.235480183010733,1.5056458275610936,171.42527189440762,6.456231713447397,27.102261743669054,5.567369031509762,0.3945827316041437,282.24263995178586,18.111006242821894,4.4051666904275075,3.5247499180142485,2.844517936998716,1.6875680366700205,4.548571252604225,3.354664896150933
344,2021-01-04,3330.0,84338.0,3654.0,56.0,771.0,39905.0,201606.0,1050.0,2732.0,3.9483981123574186,23.153153153153152,1.6816816816816818,47.31556356565249,6.846259867184563,4.926023297896978,3.5224442335063197,2.8870543780509568,1.7481880270062005,4.601027315144486,3.436480695009495,26.506407705165966,6.137069171376264,0.4457534028496378,317.6390989413357,21.746398153307332,671.3205444559421,31991.571428571428,3538.1428571428573,36631.142857142855,713.1428571428571,49.857142857142854,2340.4285714285716,15.950677655379925,20.520187740559344,1.424055207797758,172.09760978402508,6.408387417684105,28.163200327492298,5.676533130166817,0.396856983659499,291.579581765047,18.6295357114429,4.412959491519541,3.545146517938915,2.852768023458706,1.6898243605533396,4.562864147112123,3.3659946729061425
345,2021-01-05,4958.0,88446.0,3718.0,64.0,784.0,40908.0,205212.0,909.0,3606.0,5.605680302105239,15.81282775312626,1.290843081887858,46.251950342581914,8.814901730712819,4.9466781965763325,3.6953065224318027,2.8943160626844384,1.806179973983887,4.611808247276516,3.557025722386383,39.46509591658044,6.24054763989493,0.5094324603995861,325.62286078166045,28.70333519063918,704.0197405078405,41076.71428571428,3730.8571428571427,37835.57142857143,729.7142857142857,52.857142857142854,2496.1428571428573,14.676755008109534,20.134979941051473,1.4382519652111008,160.03472370189323,6.560941812259432,29.697183338829443,5.808439749377423,0.4207366302407296,301.1666913043973,19.869003081611538,4.491724034877682,3.5648493237063863,2.8627022520599765,1.7144974346110968,4.577183053107352,3.388325399422307
346,2021-01-06,6066.0,73967.0,3790.0,72.0,796.0,43423.0,208621.0,1068.0,3409.0,8.200954479700407,13.122321134190571,1.1869436201780417,58.70590939202618,7.850678212007462,4.8690380046709905,3.7829024059746446,2.900913067737669,1.8573324964312685,4.6377198246098335,3.5326270012288914,48.28464538724827,6.336066226219852,0.5731115179495344,345.6419644989254,27.135238398471703,588.7686062246279,48633.57142857143,4042.5714285714284,39176.42857142857,746.1428571428571,53.857142857142854,2703.714285714286,13.214796070013671,19.504815724676458,1.3687392765532926,145.3426900775474,6.861511924205247,32.17839233122207,5.939209242560353,0.42869651243447315,311.83975620017964,21.521247199827155,4.5696374750969735,3.592509778669054,2.8723831028921025,1.7208430260094416,4.592292845958188,3.4227908495333508
