,date,Pm,Sm,Dm,Cm,Rm,1st_ratio,2nd_ratio,pm,sm,dm,cm,rm,1st-ratio,2nd-ratio,P,S,C,D,R,V1,V2,P7,S7,C7,D7,R7,V17,V27
0,2020-02-28,0.1512377616811271,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,2.650999498459554,0.3582431754675073,0.0716486350935014,1.1463781614960231,1.074729526402522,12.762169474845818,6.854698900850745,17.52868773639336,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,17.52868773639336,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
1,2020-02-29,0.0716389397436918,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0,0.3582431754675073,0.0,1.1463781614960231,0.0,12.762169474845818,6.854698900850745,0.0,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,8.76434386819668,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
2,2020-03-01,0.1114383507124094,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.1432972701870029,0.3582431754675073,0.0,1.2896754316830263,0.0,12.762169474845818,6.854698900850745,1.2858882895423702,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,6.271525341978577,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
3,2020-03-02,0.1114383507124094,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0,0.3582431754675073,0.0,1.2896754316830263,0.0,12.762169474845818,6.854698900850745,0.0,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,4.703644006483932,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
4,2020-03-03,0.1751174082623577,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0716486350935014,0.3582431754675073,0.0,1.2180267965895248,0.1432972701870029,12.762169474845818,6.854698900850745,0.40914627394529923,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,3.844744459976206,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
5,2020-03-04,0.2706359945872801,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.2865945403740058,0.4298918105610088,0.0,1.4329727018700291,0.0,12.762169474845818,6.854698900850745,1.0589668266819514,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,3.3804481877604964,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625
6,2020-03-05,0.2626761123935366,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.5731890807480117,0.5015404456545103,0.0,1.7912158773375366,0.1432972701870029,12.762169474845818,6.854698900850745,2.182113461041597,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,3.2092575125149394,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
7,2020-03-06,0.4298336384621508,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.4298918105610088,0.5731890807480117,0.0,2.077810417711542,0.0716486350935014,12.762169474845818,6.854698900850745,1.0001353363107321,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.8480357410745644,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
8,2020-03-07,0.3502348165247154,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.4298918105610088,0.5731890807480117,0.0,2.507702228272551,0.0,12.762169474845818,6.854698900850745,1.2274388218358987,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,1.0233841441939784,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
9,2020-03-08,0.2785958767810236,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0,0.5731890807480117,0.0,2.507702228272551,0.0,12.762169474845818,6.854698900850745,0.0,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.8396858171164968,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
10,2020-03-09,0.2149168192310754,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0,0.5015404456545103,0.0716486350935014,2.364404958085548,0.1432972701870029,12.762169474845818,6.854698900850745,0.0,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.8396858171164968,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
11,2020-03-10,0.4775929316246119,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.2149459052805044,0.5731890807480117,0.0,2.507702228272551,0.0,12.762169474845818,6.854698900850745,0.45006090133982946,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.8455307638871441,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
12,2020-03-11,0.4139138740746637,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.4298918105610088,0.5015404456545103,0.0,3.0092426739270617,0.0,12.762169474845818,6.854698900850745,1.038602080014991,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.8426215143632927,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
13,2020-03-12,0.4377935206558943,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.1432972701870029,0.5015404456545103,0.0,3.152539944114064,0.0,12.762169474845818,6.854698900850745,0.3273170191562395,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.5776505940939558,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
14,2020-03-13,0.2706359945872801,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.1432972701870029,0.5731890807480117,0.0,3.2241885792075657,0.0,12.762169474845818,6.854698900850745,0.5294834133409757,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.5104146050982763,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
15,2020-03-14,0.493512696012099,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.7164863509350147,0.5731890807480117,0.0,3.9406749301425807,0.0,12.762169474845818,6.854698900850745,1.4518093591607402,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.5424675390018251,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
16,2020-03-15,0.2308365836185624,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.2149459052805044,0.5731890807480117,0.0,4.155620835423085,0.0,12.762169474845818,6.854698900850745,0.9311604855306818,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.6754904655062083,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
17,2020-03-16,0.1273581150998965,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.0,0.5731890807480117,0.0,4.155620835423085,0.0,12.762169474845818,6.854698900850745,0.0,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.6754904655062083,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
18,2020-03-17,0.358194698718459,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,0.8597836211220176,0.5731890807480117,0.0,4.442215375797091,0.5731890807480117,12.762169474845818,6.854698900850745,2.400324807145757,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,0.9540995949070549,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
